Title,Platform,Category,Price,Instructor,Rating,Learners,Duration_Hours,Difficulty,Price_Type,Success_Score,Success
Online Course,0,4476,Free / Paid,6,4.1,207116,56,0,0,4.117776781712236,1
Elevate Team Productivity with Crew AI,0,4477,Free / Paid,3,4.782608696,23,7,1,0,2.8697493118562587,0
Assessing Achievement with the ELL in Mind,0,4478,Free / Paid,7,4.532608696,92,21,2,0,2.7203015946250364,0
Engaging ELLs and Their Families in the School and Community,0,4479,Free / Paid,6,4.636363636,66,19,2,0,2.7823464520744827,0
Online Course,0,4480,Free / Paid,0,3.7,495977,19,2,0,6.189848562463982,1
Online Course,0,4481,Free / Paid,8,4.8,142936,36,0,0,4.024073765768073,1
Email Etiquette,0,4482,Free / Paid,6,4.827586207,29,43,0,0,2.8967838430448487,0
Online Course,0,4483,Free / Paid,6,4.4,378996,45,0,0,5.673521162835372,1
Online Course,0,4484,Free / Paid,5,4.1,322420,54,0,0,5.04068130883012,1
Online Course,0,4485,Free / Paid,0,3.8,12092,55,0,0,2.376785554203752,0
Embedded C Programming Essentials,0,4486,Free / Paid,3,4.774647887,71,55,0,0,2.8653570231649743,0
Embedded Hardware and Operating Systems,0,4487,Free / Paid,7,4.127591707,627,9,1,0,2.4815735937075876,0
Embedded Software and Hardware Architecture,0,4488,Free / Paid,2,4.511406844,526,38,0,0,2.7110542619996667,0
Embedded Systems using C,0,4489,Free / Paid,0,4.050420168,119,15,2,0,2.4312045884736886,0
Emergence of Life,0,4490,Free / Paid,8,4.20952381,105,36,0,0,2.5265547163003137,0
"Emergency Care: Pregnancy, Infants, and Children",0,4491,Free / Paid,1,4.801282051,312,10,1,0,2.8832665092066465,0
Emergent Phenomena in Science and Everyday Life,0,4492,Free / Paid,0,4.363636364,165,44,0,0,2.6195024945862073,0
Online Course,0,4493,Free / Paid,5,4.1,192992,49,0,0,4.004726900172888,1
Online Course,0,4494,Free / Paid,1,4.2,102164,34,0,0,3.337730678107191,1
Exploring Emerging Technologies for Lifelong Learning and Success,0,4495,Free / Paid,3,4.325056433,443,10,1,0,2.5985796752575143,0
Online Course,0,4496,Free / Paid,5,4.1,211569,40,0,0,4.153419030543638,1
Emotional and Social Intelligence,0,4497,Free / Paid,8,4.721706865,1617,58,0,0,2.8459667456248314,0
Ø§ÙØ°ÙØ§Ø¡ Ø§ÙØ¹Ø§Ø·ÙÙ | Emotional Intelligence,0,4498,Free / Paid,1,4.798994975,398,35,0,0,2.882582616043094,0
Online Course,0,4499,Free / Paid,8,4.1,228800,29,2,0,4.291337644874175,1
Online Course,0,4500,Free / Paid,7,3.9,191076,51,0,0,3.869391048216687,1
Emotional Intelligence: Cultivating Immensely Human Interactions,0,4501,Free / Paid,2,4.723076923,520,17,2,0,2.8380082848110773,0
Online Course,0,4502,Free / Paid,7,3.5,285070,36,0,0,4.381728244861369,1
Emotional Intelligence in Leadership,0,4503,Free / Paid,7,4.8,170,60,0,0,2.8813606966766985,0
Inspiring Leadership through Emotional Intelligence,0,4504,Free / Paid,6,4.732598608,1724,7,1,0,2.853358229921342,0
Inspirar el liderazgo a travÃ©s de la inteligencia emocional,0,4505,Free / Paid,4,4.609375,128,43,0,0,2.766649524556573,0
Emotional Intelligence in the Workplace,0,4506,Free / Paid,5,4.666666667,27,49,0,0,2.8002161108486523,0
Online Course,0,4507,Free / Paid,4,4.7,281502,51,0,0,5.073169622846898,1
Emotions: a Philosophical Introduction,0,4508,Free / Paid,0,4.363288719,523,49,0,0,2.622159374705372,0
Online Course,0,4509,Free / Paid,6,4.5,281175,53,0,0,4.950552282768777,1
Empathy for Self and Others,0,4510,Free / Paid,0,4.736842105,38,49,0,0,2.842409418727733,0
Online Course,0,4511,Free / Paid,8,4.2,149430,36,0,0,3.716052378817955,1
Online Course,0,4512,Free / Paid,2,4.7,447631,11,2,0,6.402882435807133,1
Managing Employee Performance,0,4513,Free / Paid,6,4.732026144,2754,47,0,0,2.861258972562515,0
Employee Relations,0,4514,Free / Paid,4,4.787974684,316,33,0,0,2.875314105399039,0
Online Course,0,4515,Free / Paid,6,3.8,250730,25,2,0,4.286867516168278,1
Employment Contracts,0,4516,Free / Paid,1,4.885245902,61,54,0,0,2.931635791183992,0
Online Course,0,4517,Free / Paid,1,4.0,162874,17,2,0,3.703659473650509,1
Online Course,0,4518,Free / Paid,6,3.5,318752,15,2,0,4.651322277005827,1
EmpodÃ©rate y cree en ti mismo,0,4519,Free / Paid,5,4.642857143,14,23,2,0,2.7858263431733747,0
Empowering and Transforming Your Organization with GenAI,0,4520,Free / Paid,1,4.88372093,43,34,0,0,2.9305767342182234,0
Empowering with web3.js: Web3 Applications,0,4521,Free / Paid,5,4.818181818,77,54,0,0,2.8915254063535634,0
Online Course,0,4522,Free / Paid,5,4.7,327957,11,2,0,5.445,1
Empreendedorismo e InovaÃ§Ã£o,0,4523,Free / Paid,1,4.846153846,13,7,1,0,2.907796360875277,0
Emprender la emprendedurÃ­a,0,4524,Free / Paid,2,4.375,424,60,0,0,2.628393737593648,0
Emprendiendo en STEM,0,4525,Free / Paid,2,4.852941176,68,20,2,0,2.9123089842706795,0
Online Course,0,4526,Free / Paid,3,4.2,155989,30,2,0,3.768551258244221,1
DiseÃ±o y CreaciÃ³n de un Emprendimiento Social,0,4527,Free / Paid,0,4.877810362,1023,57,0,0,2.934874409554485,0
Emprendimientos creativos,0,4528,Free / Paid,8,4.777391304,575,6,1,0,2.87103713880648,0
GestiÃ³n de Emprendimientos GastronÃ³micos,0,4529,Free / Paid,8,4.818181818,33,40,0,0,2.8911732260372416,0
GestiÃ³n de las empresas de alimentaciÃ³n y bebidas,0,4530,Free / Paid,2,4.808535179,867,20,2,0,2.892060660451162,0
Online Course,0,4531,Free / Paid,4,4.4,125162,39,0,0,3.6418089261701994,1
EMT Foundations,0,4532,Free / Paid,4,4.783259912,1135,43,0,0,2.879040598541487,0
Encoder-Decoder Architecture,0,4533,Free / Paid,5,4.333333333,51,55,0,0,2.6004082088030094,0
Online Course,0,4534,Free / Paid,3,4.0,265096,50,0,0,4.521854389447396,1
Online Course,0,4535,Free / Paid,4,4.0,15366,7,1,0,2.5229909713773453,0
Online Course,0,4536,Free / Paid,2,3.9,128449,44,0,0,3.368118396619069,1
Online Course,0,4537,Free / Paid,3,4.0,159583,26,2,0,3.6773179868092463,1
Online Course,0,4538,Free / Paid,3,3.8,348410,49,0,0,5.068707818403022,1
Online Course,0,4539,Free / Paid,2,4.8,473958,48,0,0,6.6736063264391365,1
Online Course,0,4540,Free / Paid,4,4.1,236118,9,1,0,4.349911634756995,1
Online Course,0,4541,Free / Paid,6,4.9,95659,51,0,0,3.705664019978229,1
Online Course,0,4542,Free / Paid,6,4.4,278289,29,2,0,4.867452455657297,1
Online Course,0,4543,Free / Paid,2,5.0,391717,34,0,0,6.135341294742908,1
Online Course,0,4544,Free / Paid,4,4.4,83637,27,2,0,3.3094387526413525,1
Encryption and Cryptography Essentials,0,4545,Free / Paid,7,4.953488372,43,8,1,0,2.9724371994182235,0
Endpoints and Systems,0,4546,Free / Paid,3,4.830769231,65,49,0,0,2.8989818049763847,0
Online Course,0,4547,Free / Paid,2,4.9,433530,6,1,0,6.410016648524044,1
Online Course,0,4548,Free / Paid,0,4.3,236047,10,1,0,4.469343343792021,1
Energy and Environment,0,4549,Free / Paid,5,4.783505155,97,16,2,0,2.870879490515528,0
Fundamentals of Global Energy Business,0,4550,Free / Paid,2,4.588932806,506,44,0,0,2.7574097572377023,0
"Energy, Environment, and Everyday Life",0,4551,Free / Paid,0,4.687782805,221,55,0,0,2.814438588679708,0
Energy Harvesting,0,4552,Free / Paid,8,4.372093023,43,11,2,0,2.6235999900182234,0
Energy: The Enterprise,0,4553,Free / Paid,3,4.75,1104,21,2,0,2.858836524300442,0
Online Course,0,4554,Free / Paid,0,4.6,384488,31,0,0,5.837479669590831,1
Online Course,0,4555,Free / Paid,8,3.5,186319,7,1,0,3.5913155535634242,1
Energy management for real estate. Methods and digital tools,0,4556,Free / Paid,3,4.52,175,35,0,0,2.7134007171671892,0
Biochemical Principles of Energy Metabolism,0,4557,Free / Paid,8,4.823458283,827,28,2,0,2.900694358927233,0
Online Course,0,4558,Free / Paid,7,4.5,307522,22,2,0,5.161436255362745,1
DÃ©veloppement psychologique de l'enfant,0,4559,Free / Paid,3,4.87,800,47,0,0,2.9284032784785814,0
Enfermedad respiratoria crÃ³nica. Asma - EPOC,0,4560,Free / Paid,1,4.777777778,18,14,2,0,2.866810740565768,0
AtenciÃ³n Primaria en Salud: El desafÃ­o de las Enfermedades no Transmisibles,0,4561,Free / Paid,2,4.778249788,1177,5,1,0,2.876370696261612,0
Enfoques emergentes para medir la salud de la poblaciÃ³n,0,4562,Free / Paid,0,4.745762712,59,14,2,0,2.8479298689877957,0
Online Course,0,4563,Free / Paid,7,4.1,322475,40,0,0,5.041121534225523,1
Online Course,0,4564,Free / Paid,8,4.4,377691,49,0,0,5.663075814817187,1
Online Course,0,4565,Free / Paid,3,5.0,384862,28,2,0,6.080473202279567,1
Online Course,0,4566,Free / Paid,7,4.8,490069,38,0,0,6.802560350899661,1
Online Course,0,4567,Free / Paid,4,4.2,317892,56,0,0,5.064438752641353,1
Online Course,0,4568,Free / Paid,2,4.7,180048,5,1,0,4.261121854389447,1
Online Course,0,4569,Free / Paid,3,4.2,334933,41,0,0,5.200836588333226,1
Online Course,0,4570,Free / Paid,4,4.4,393285,40,0,0,5.7878917205609275,1
Online Course,0,4571,Free / Paid,1,4.9,19223,41,0,0,3.093862777742204,1
Engineering and Product Design Processes,0,4572,Free / Paid,5,4.607142857,84,28,2,0,2.7649580584402513,0
Online Course,0,4573,Free / Paid,8,4.9,333436,59,0,0,5.608854453480182,1
 Intro to Siemens NX: Engineering Essentials and Part Design,0,4574,Free / Paid,1,4.382352941,68,39,0,0,2.6299560432706794,0
Engineering Genetic Circuits: Design,0,4575,Free / Paid,3,4.515151515,33,43,0,0,2.7093550442372414,0
Online Course,0,4576,Free / Paid,4,3.6,470559,59,0,0,5.926400397003266,1
Engineering Health: Introduction to Yoga and Physiology,0,4577,Free / Paid,1,4.813432836,536,56,0,0,2.892349898180649,0
Introduction to Engineering Mechanics,0,4578,Free / Paid,1,4.776177501,5138,45,0,0,2.9068315566286866,0
Applications in Engineering Mechanics,0,4579,Free / Paid,5,4.834870075,1193,41,0,0,2.910470934031184,0
Engineering of Structures: Compression,0,4580,Free / Paid,7,4.821428571,28,16,2,0,2.8930812573467506,0
Engineering of Structures: Response of Structures,0,4581,Free / Paid,2,4.872340426,47,25,2,0,2.9237804482106164,0
Engineering of Structures: Shear and Bending,0,4582,Free / Paid,0,4.846153846,39,22,2,0,2.908004467425831,0
Engineering of Structures: Tension,0,4583,Free / Paid,7,4.866666667,75,18,2,0,2.9206003075573665,0
Engineering of Structures: Tension and Compression,0,4584,Free / Paid,4,4.65,20,15,2,0,2.7901600819619645,0
Engineering Practices for Building Quality Software,0,4585,Free / Paid,8,4.536956522,460,51,0,0,2.725855798325184,0
Online Course,0,4586,Free / Paid,6,4.9,290888,11,2,0,5.26829608759685,1
Online Course,0,4587,Free / Paid,7,4.7,221517,27,2,0,4.593043798424794,1
Online Course,0,4588,Free / Paid,5,3.9,351996,24,2,0,5.157410514183262,1
Online Course,0,4589,Free / Paid,3,5.0,383318,13,2,0,6.068114874815906,1
Writing Skills for Engineering Leaders,0,4590,Free / Paid,7,4.705154639,485,47,0,0,2.82697477097764,0
Engineering Maintainable Android Apps,0,4591,Free / Paid,1,4.531986532,297,14,2,0,2.721569136335173,0
English Advanced C1,0,4592,Free / Paid,3,4.675675676,37,13,2,0,2.805701557229634,0
Online Course,0,4593,Free / Paid,7,4.1,168668,59,0,0,3.810035218031632,1
English for Business B1,0,4594,Free / Paid,3,4.571428571,28,45,0,0,2.7430812573467507,0
English for Common Interactions in the Workplace: Basic Level,0,4595,Free / Paid,7,4.719979945,3989,13,2,0,2.863916314313825,0
Online Course,0,4596,Free / Paid,3,3.8,242005,42,0,0,4.2170317602612535,1
English Communication for Tech Professionals,0,4597,Free / Paid,8,4.797297297,74,44,0,0,2.878970681459269,0
English Composition I,0,4598,Free / Paid,0,4.590593678,1297,50,0,0,2.7647375220334,0
English for Developing a Business,0,4599,Free / Paid,4,4.676056338,71,25,2,0,2.8062020937649743,0
Online Course,0,4600,Free / Paid,2,4.9,347594,28,2,0,5.722176474354869,1
Business English: Final Project,0,4601,Free / Paid,6,4.41025641,39,27,2,0,2.6464660058258307,0
Online Course,0,4602,Free / Paid,0,4.0,378977,34,0,0,5.433369084971505,1
English for Running a Successful Business,0,4603,Free / Paid,2,4.820512821,39,41,0,0,2.892619852425831,0
English for Interactions in the Workplace Intermediate Level,0,4604,Free / Paid,1,4.778461538,325,55,0,0,2.8696782546819235,0
English for Effective Business Communications,0,4605,Free / Paid,4,4.743801653,121,55,0,0,2.8472494876698855,0
English Intermediate B1.2,0,4606,Free / Paid,4,4.740384615,208,16,2,0,2.8458956214044306,0
English Lower Intermediate B1.1,0,4607,Free / Paid,7,4.466942149,242,22,2,0,2.682102281139771,0
English Pre Advanced B2.2,0,4608,Free / Paid,1,4.692307692,13,26,2,0,2.8154886684752767,0
Online Course,0,4609,Free / Paid,3,3.8,133500,49,0,0,3.3485470961132098,1
Teach English Now! Foundational Principles,0,4610,Free / Paid,3,4.913292281,16077,47,0,0,3.0766572537251844,1
English Upper Intermediate B2.1,0,4611,Free / Paid,1,4.544303797,79,23,2,0,2.72721460194976,0
Enhance your Writing with Adjective Clauses,0,4612,Free / Paid,6,4.80952381,21,51,0,0,2.8858823720600624,0
Enhance your Writing with Adverb Clauses,0,4613,Free / Paid,7,4.85,60,32,0,0,2.910480245885893,0
Online Course,0,4614,Free / Paid,1,3.7,287311,49,0,0,4.519665428699494,1
Online Course,0,4615,Free / Paid,8,4.5,42569,59,0,0,3.040726451943395,1
Online Course,0,4616,Free / Paid,5,4.0,398263,46,0,0,5.587736120893897,1
Enjoyable Econometrics,0,4617,Free / Paid,4,4.075757576,132,53,0,0,2.446511086548966,0
Cursos en lÃ­nea: modelo para armar,0,4618,Free / Paid,5,4.840163934,244,58,0,0,2.9060513603359666,0
Training and Practicing in English Public Speaking,0,4619,Free / Paid,4,4.626666667,300,51,0,0,2.778401229629468,0
EnseÃ±ar con IA: herramientas,0,4620,Free / Paid,5,4.8,10,60,0,0,2.880080040980982,0
Online Course,0,4621,Free / Paid,1,3.7,343453,51,0,0,4.969031504130115,1
Enseignes et afficheurs Ã  LED,0,4622,Free / Paid,7,4.2,15,50,0,0,2.5201200614714736,0
EnseÃ±anza de las matemÃ¡ticas de primaria,0,4623,Free / Paid,5,4.894886364,352,12,2,0,2.9397492609305758,0
"EnseÃ±ar, aprender y evaluar en Escuelas Rurales",0,4624,Free / Paid,0,4.867924528,212,14,2,0,2.922451585596824,0
La enseÃ±anza de las Ciencias Naturales en la escuela primaria,0,4625,Free / Paid,4,4.813953488,129,50,0,0,2.889404621454671,0
Online Course,0,4626,Free / Paid,7,4.8,452881,9,1,0,6.504903950822821,1
Ensino HÃ­brido: PersonalizaÃ§Ã£o e Tecnologia na EducaÃ§Ã£o,0,4627,Free / Paid,7,4.897515528,644,9,1,0,2.9436639559752575,0
Entender el diseÃ±o,0,4628,Free / Paid,0,4.785079929,563,30,2,0,2.8755542646293013,0
Entendiendo la depresiÃ³n a lo largo del ciclo vital,0,4629,Free / Paid,0,4.903225806,155,17,2,0,2.943176118805225,0
Online Course,0,4630,Free / Paid,0,4.4,175166,59,0,0,4.042045847473907,1
Online Course,0,4631,Free / Paid,1,4.6,258987,18,2,0,4.832957354165332,1
Enterprise Data Architecture and Operations,0,4632,Free / Paid,1,4.9,10,58,0,0,2.940080040980982,0
Enterprise Database Migration,0,4633,Free / Paid,8,4.297297297,37,45,0,0,2.5786745298296343,0
Enterprise Firewall Administrator,0,4634,Free / Paid,0,4.380952381,21,18,2,0,2.6287395146600625,0
Enterprise and Infrastructure Security,0,4635,Free / Paid,6,4.71281296,679,15,2,0,2.8331225586086957,0
Enterprise Java Beans (EJBs) and the Jakarta Persistence API (JPA),0,4636,Free / Paid,8,4.767857143,56,19,2,0,2.8611625152935005,0
Online Course,0,4637,Free / Paid,3,4.0,389105,58,0,0,5.514434590510341,1
Introduction to Enterprise Resiliency,0,4638,Free / Paid,3,4.363636364,11,30,2,0,2.6182698634790804,0
Online Course,0,4639,Free / Paid,0,4.8,190701,47,0,0,4.406389511429852,1
Online Course,0,4640,Free / Paid,2,3.5,306813,37,0,0,4.555761349811103,1
Enterprise System Management and Security ,0,4641,Free / Paid,5,4.669811321,636,20,2,0,2.806977398990472,0
Enterprise Systems,0,4642,Free / Paid,2,4.725513906,827,30,2,0,2.841927732727233,0
CÃ³mo entrenar a tus electrones 3: Aplicaciones interesantes,0,4643,Free / Paid,3,4.727272727,11,19,2,0,2.83645168127908,0
CÃ³mo entrenar a tus electrones 2: Diodos y Transistores,0,4644,Free / Paid,3,4.85,60,28,2,0,2.910480245885893,0
Entreprendre dans les Industries Culturelles Ã  l'Ã¨re du numÃ©rique,0,4645,Free / Paid,5,4.597560976,164,44,0,0,2.7598492576881086,0
Devenir entrepreneur du changement,0,4646,Free / Paid,5,4.74522293,628,25,2,0,2.8521603316056856,0
The entrepreneur's guide for beginners,0,4647,Free / Paid,6,4.56238698,553,45,0,0,2.741858454248319,0
Online Course,0,4648,Free / Paid,4,4.8,28095,42,0,0,3.1048751360696674,1
Online Course,0,4649,Free / Paid,4,4.7,448320,21,2,0,6.408397259396811,1
Developing An Entrepreneurial Mindset: First Step Towards Success ,0,4650,Free / Paid,2,4.550052687,949,21,2,0,2.7376275012952167,0
Online Course,0,4651,Free / Paid,6,4.7,277429,30,2,0,5.040568931292822,1
Essentials of Entrepreneurship: Thinking & Action,0,4652,Free / Paid,2,4.610447252,2929,51,0,0,2.789712354529705,0
Online Course,0,4653,Free / Paid,6,4.1,463688,57,0,0,6.171404238970352,1
Online Course,0,4654,Free / Paid,8,4.3,331143,49,0,0,5.230501056540948,1
Online Course,0,4655,Free / Paid,0,3.8,266717,56,0,0,4.414829032464622,1
Online Course,0,4656,Free / Paid,1,4.1,316396,47,0,0,4.9924646218864055,1
Online Course,0,4657,Free / Paid,0,4.9,96510,45,0,0,3.7124755074598195,1
L'entrepreneuriat social : de l'envie au projet,0,4658,Free / Paid,3,4.682291667,192,15,2,0,2.8109117870348594,0
How Entrepreneurs in Emerging Markets can master the Blockchain Technology,0,4659,Free / Paid,0,4.642857143,42,33,0,0,2.7860504579201253,0
Online Course,0,4660,Free / Paid,4,3.8,133729,7,1,0,3.3503800345777037,1
Entrepreneurship I: Laying the Foundation,0,4661,Free / Paid,5,4.786259542,1310,6,1,0,2.8822410937086764,0
Entrepreneurship II: Preparing for Launch,0,4662,Free / Paid,2,4.826771654,762,24,2,0,2.902162115150848,0
Entrepreneurship Capstone ,0,4663,Free / Paid,6,4.746323529,272,7,1,0,2.8499712320827175,0
Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,0,4664,Free / Paid,1,4.453125,128,22,2,0,2.672899524556573,0
Online Course,0,4665,Free / Paid,0,3.5,175686,34,0,0,3.5062079784849844,1
Online Course,0,4666,Free / Paid,5,4.1,358553,18,2,0,5.329893385413332,1
Online Course,0,4667,Free / Paid,7,3.8,194533,8,1,0,3.837061215342255,1
Online Course,0,4668,Free / Paid,3,3.8,175323,53,0,0,3.6833024908753282,1
Online Course,0,4669,Free / Paid,4,4.8,479049,45,0,0,6.714355189857207,1
Online Course,0,4670,Free / Paid,3,4.9,79474,33,0,0,3.5761176922584363,1
Online Course,0,4671,Free / Paid,2,4.0,250169,60,0,0,4.402377217135173,1
Entrepreneurship Strategy: From Ideation to Exit,0,4672,Free / Paid,8,4.703855619,1219,43,0,0,2.8320703669817373,0
Online Course,0,4673,Free / Paid,6,3.8,444501,33,0,0,5.837829608759685,1
Entreprise et changement climatique,0,4674,Free / Paid,4,4.613207547,106,47,0,0,2.768772962598412,0
El Arte de la Entrevista de Trabajo,0,4675,Free / Paid,1,4.772727273,22,34,0,0,2.863812453958161,0
IIBAÂ® Entry Certificate in Business Analysisâ¢ (ECBAâ¢) Exam Prep,0,4676,Free / Paid,4,4.788617886,123,49,0,0,2.8741552356660813,0
Envejecimiento y Derechos Humanos,0,4677,Free / Paid,2,4.842105263,19,36,0,0,2.9054152356638663,0
Environmental Economics,0,4678,Free / Paid,4,4.818181818,22,53,0,0,2.8910851809581612,0
Environmental Hazards and Global Public Health,0,4679,Free / Paid,3,4.8,100,57,0,0,2.8808004098098223,0
Environmental Health: the Foundation of Global Public Health,0,4680,Free / Paid,5,4.623931624,117,30,2,0,2.7752954538774923,0
Online Course,0,4681,Free / Paid,8,3.9,91213,9,1,0,3.0700777998335145,1
Online Course,0,4682,Free / Paid,5,4.8,381089,16,2,0,5.930273740154959,1
Introduction to Environmental Law and Policy,0,4683,Free / Paid,5,4.841051314,3196,12,2,0,2.9302118859219313,0
Online Course,0,4684,Free / Paid,1,4.1,349661,47,0,0,5.258720945123903,1
Environmental Management & Ethics,0,4685,Free / Paid,3,4.659624413,426,26,2,0,2.7991843935898446,0
Online Course,0,4686,Free / Paid,7,4.2,304717,50,0,0,4.958984760197221,1
Online Course,0,4687,Free / Paid,5,3.8,392897,38,0,0,5.424786130498815,1
Environmental Science,0,4688,Free / Paid,3,4.698507463,335,31,0,0,2.821785850662906,0
Introduction to ESG,0,4689,Free / Paid,7,4.74137931,174,23,2,0,2.8462202990690915,0
Online Course,0,4690,Free / Paid,3,4.0,18933,33,0,0,2.551541589293718,0
Villes africaines: Environnement et enjeux de dÃ©veloppement durable,0,4691,Free / Paid,0,4.274193548,62,47,0,0,2.5650123828820903,0
Envisioning Educational Transformation,0,4692,Free / Paid,3,4.75,12,53,0,0,2.850096049177179,0
Epidemics - the Dynamics of Infectious Diseases,0,4693,Free / Paid,2,4.77326969,1676,43,0,0,2.8773766824126272,0
Epidemiology: The Basic Science of Public Health,0,4694,Free / Paid,7,4.672566372,4972,28,2,0,2.8433361989443813,0
Surveillance Systems: The Building Blocks,0,4695,Free / Paid,1,4.757028112,498,29,2,0,2.858202908052917,0
"Surveillance Systems: Analysis, Dissemination, and Special Systems",0,4696,Free / Paid,6,4.751295337,386,6,1,0,2.8538667840659158,0
Essential Epidemiologic Tools for Public Health Practice,0,4697,Free / Paid,8,4.69265757,3078,7,1,0,2.8402311559463405,0
Epigenetic Control of Gene Expression,0,4698,Free / Paid,7,4.835714286,840,54,0,0,2.90815201400251,0
The Epistemic Quest for Truth: Introduction to epistemology,0,4699,Free / Paid,1,4.495495495,111,57,0,0,2.698185751888903,0
Build Your Professional ePortfolio in English,0,4700,Free / Paid,3,4.689634865,1698,25,2,0,2.8273718775707883,0
"Equilibrio, Â¿por quÃ© se caen las cosas?",0,4701,Free / Paid,6,4.515151515,33,6,1,0,2.7093550442372414,0
Â¿CÃ³mo viajamos por la ciudad? AsignaciÃ³n y equilibrio en redes de transporte.,0,4702,Free / Paid,4,4.892857143,56,5,1,0,2.9361625152935003,0
Equine Welfare and Management,0,4703,Free / Paid,8,4.8625,400,56,0,0,2.9207016392392906,0
Online Course,0,4704,Free / Paid,0,4.1,364527,5,1,0,5.377709867452134,1
Fundamentals of Equities,0,4705,Free / Paid,0,4.326829268,410,18,2,0,2.599379241020273,0
Online Course,0,4706,Free / Paid,4,4.9,163734,36,0,0,4.250542998014984,1
Online Course,0,4707,Free / Paid,3,3.9,52643,7,1,0,2.7613597361849265,0
Equity Research Report Writing: Analyze & Structure,0,4708,Free / Paid,1,5.0,27,28,2,0,3.000216110648652,1
Online Course,0,4709,Free / Paid,4,3.8,122313,48,0,0,3.259005250688352,1
Online Course,0,4710,Free / Paid,5,3.9,172244,57,0,0,3.718657872830889,1
Econometrics: Methods and Applications,0,4711,Free / Paid,8,4.568755085,1229,35,0,0,2.75109008756272,0
The Politics of Skepticism,0,4712,Free / Paid,1,4.5,40,52,0,0,2.7003201639239287,0
Online Course,0,4713,Free / Paid,6,4.4,497623,42,0,0,6.6230233079336625,1
Online Course,0,4714,Free / Paid,2,4.9,14536,36,0,0,3.0563475699558174,1
Escalamiento exitoso e InnovaciÃ³n en los Negocios,0,4715,Free / Paid,3,4.731543624,149,48,0,0,2.8401187850166356,0
Online Course,0,4716,Free / Paid,5,3.6,318181,37,0,0,4.70675193699174,1
Escola 4.0 EducaÃ§Ã£o e Cultura Maker no Contexto da Nova BNCC,0,4717,Free / Paid,8,4.93877551,98,58,0,0,2.964049707613626,0
Fundamentos de la escritura acadÃ©mica,0,4718,Free / Paid,3,4.664213431,1087,16,2,0,2.807228513232772,0
Escritura acadÃ©mica. Estilos de citaciÃ³n y referenciaciÃ³n.,0,4719,Free / Paid,5,4.913265306,196,57,0,0,2.9495279868272526,0
RedacciÃ³n de documentos empresariales de gran impacto,0,4720,Free / Paid,3,4.565922921,493,60,0,0,2.7434997729624255,0
Fundamentos de la escritura,0,4721,Free / Paid,7,4.654957204,5608,39,0,0,2.8378613045348526,0
Online Course,0,4722,Free / Paid,5,3.7,9664,39,0,0,2.297351604021259,0
La escuela rural y su comunidad: herramientas para la acciÃ³n,0,4723,Free / Paid,2,4.8375,80,41,0,0,2.9031403278478582,0
Sustainability for Business: ESG Fundamentals,0,4724,Free / Paid,3,4.820512821,117,26,2,0,2.893244172077493,0
ESG and Climate Change,0,4725,Free / Paid,2,4.788546256,454,17,2,0,2.8767616141365946,0
ESG Challenges and Solutions for Business,0,4726,Free / Paid,2,4.821428571,28,46,0,0,2.8930812573467506,0
ESG Communication for Inclusive Dialogue,0,4727,Free / Paid,3,4.657142857,35,10,1,0,2.794565857633438,0
Online Course,0,4728,Free / Paid,3,3.7,330752,33,0,0,4.867371454184543,1
Online Course,0,4729,Free / Paid,6,4.5,57564,20,2,0,3.160747902926298,1
ESG Essentials for Sustainable Business,0,4730,Free / Paid,8,4.718518519,135,45,0,0,2.8321916646432603,0
ESG-focused Financial Products,0,4731,Free / Paid,8,4.866666667,15,51,0,0,2.920120061671473,0
ESG Impact: Investor Perspective,0,4732,Free / Paid,1,4.672268908,238,36,0,0,2.805266320147378,0
ESG Investing: Industry Impacts & Transformations,0,4733,Free / Paid,5,4.68,25,21,2,0,2.8082001024524557,0
Online Course,0,4734,Free / Paid,1,4.6,329161,43,0,0,5.394636934110265,1
ESG Mindsets for Business Transformation,0,4735,Free / Paid,5,4.789473684,19,27,2,0,2.8738362882638664,0
ESG Risks and Opportunities,0,4736,Free / Paid,3,4.62628866,776,7,1,0,2.7819843761242233,0
ESG and Social Activism,0,4737,Free / Paid,0,4.762711864,177,45,0,0,2.859043843763386,0
ESG Value Creation for Business Impact,0,4738,Free / Paid,6,4.71875,32,21,2,0,2.831506131139143,0
Teaching EFL/ESL Reading: A Task Based Approach,0,4739,Free / Paid,7,4.748103187,659,28,2,0,2.854136612846731,0
Online Course,0,4740,Free / Paid,8,4.3,133982,7,1,0,3.6524050713965543,1
Online Course,0,4741,Free / Paid,3,3.9,11248,25,2,0,2.430030095408849,0
Online Course,0,4742,Free / Paid,3,4.5,481969,14,2,0,6.557727156304027,1
Online Course,0,4743,Free / Paid,8,4.8,189656,44,0,0,4.398025228917206,1
Online Course,0,4744,Free / Paid,7,3.6,190052,41,0,0,3.6811948517641033,1
Online Course,0,4745,Free / Paid,4,4.5,1002,52,0,0,2.7080201062944225,0
Esports Teams and Professional Players,0,4746,Free / Paid,8,4.651162791,86,34,0,0,2.7913860270364474,0
Exercer son esprit critique Ã  lâÃ¨re informationnelle,0,4747,Free / Paid,2,4.710526316,76,25,2,0,2.8269241010554653,0
Online Course,0,4748,Free / Paid,6,4.2,156402,11,2,0,3.7718569507587887,1
